id,title,location,area,baths,beds,garages,house_type,cost,image,status,slug,owner_id,created_at
9710,2-Bedroom Apartment Up For Sale In Faydabad near Kophil Market,"Faydabad, Dakshin Khan, Dhaka",970,3,3,3,se,520000,image/9711.png,1,2-Bedroom Apartment Up For Sale In Faydabad near Kophil Market,38,2021-01-5 15:08:13.753592
9711,A Convenient 1600 Sq Ft Residential Flat Is Prepared To Be Sold At Uttara Nearby Uttara Adhunik Hospital,"Sector 9, Uttara, Dhaka","1,600",4,3,3,sh,5200000,image/9712.png,0,A Convenient 1600 Sq Ft Residential Flat Is Prepared To Be Sold At Uttara Nearby Uttara Adhunik Hospital,6,2021-01-5 15:08:13.753592
9712,1125 Sq Ft Flat Is Now To Sale Which Is In Bashundhara R-a Near To Nsu,"Block F, Bashundhara R-A, Dhaka","1,125",10,57,1,sh,750000,image/9713.png,1,1125 Sq Ft Flat Is Now To Sale Which Is In Bashundhara R-a Near To Nsu,25,2021-21-15 15:08:13.753592
9713,"3 Bedroom, 3 Bathroom Apartment With A View Is Up For Sale In Mirpur Nearby Palash Nagar Jame Masjid.","Section 11, Mirpur, Dhaka","1,600",3,3,1,re,7500000,image/9714.png,0,"3 Bedroom, 3 Bathroom Apartment With A View Is Up For Sale In Mirpur Nearby Palash Nagar Jame Masjid.",51,2021-21-15 15:08:13.753592
9714,1445 Sq Ft Flat For Sale In Ashoktala Near Agrani Bank Limited,"Ashoktala, Cumilla","1,445",3,3,0,sh,280000,image/9715.png,1,1445 Sq Ft Flat For Sale In Ashoktala Near Agrani Bank Limited,44,2021-01-15 15:08:13.753592
9715,"Near Shewrapara Jame Masjid, A Blissful Flat Is Available For Sale In West Shewrapara","West Shewrapara, Mirpur, Dhaka","1,180",2,2,2,se,2800000,image/9716.png,0,"Near Shewrapara Jame Masjid, A Blissful Flat Is Available For Sale In West Shewrapara",24,2021-21-15 15:08:13.753592
9716,"Near Shewrapara Jame Masjid, 1180 Square Feet Apartment Is For Sale In Shewrapara","West Shewrapara, Mirpur, Dhaka","1,180",4,4,1,sh,442500,image/9717.png,1,"Near Shewrapara Jame Masjid, 1180 Square Feet Apartment Is For Sale In Shewrapara",37,2021-01-5 15:08:13.753592
9717,1200 Square Feet Ready Flat Is Available For Sale In Uttara Near To Tanjimul Ummah Girls Hifz Madrasa,"Sector 14, Uttara, Dhaka","1,200",3,3,3,se,4425000,image/9718.png,0,1200 Square Feet Ready Flat Is Available For Sale In Uttara Near To Tanjimul Ummah Girls Hifz Madrasa,72,2022-01-15 12:08:13.753592
9718,2578 Sq. Ft. Large Family Apartment In Baridhara Is Up For Sale,"Baridhara, Dhaka","2,578",10,94,2,sh,38000,image/9719.png,0,2578 Sq. Ft. Large Family Apartment In Baridhara Is Up For Sale,72,2022-01-15 12:08:13.753592
9719,An Apartment Which Is Up For Sale At Dhanmondi Near To Government Laboratory College.,"Dhanmondi, Dhaka","1,486",4,4,1,re,380000,image/9720.png,1,An Apartment Which Is Up For Sale At Dhanmondi Near To Government Laboratory College.,68,2021-21-15 15:08:13.753592
9720,Well Planned Apartment For Sale In Kalabagan Near Bashir Uddin Jame Masjid,"Kalabagan, Dhaka","1,200",2,3,0,re,480000,image/9721.png,1,Well Planned Apartment For Sale In Kalabagan Near Bashir Uddin Jame Masjid,74,2021-01-5 15:08:13.753592
9721,"Grab A 1028 Sq Ft Residence For Sale At Arichpur, Tongi","Arichpur, Tongi, Gazipur Sadar Upazila, Gazipur","1,028",2,2,3,sh,4800000,image/9722.png,0,"Grab A 1028 Sq Ft Residence For Sale At Arichpur, Tongi",72,2021-01-5 15:08:13.753592
9722,A very reasonable 1390 SQ FT residential flat is up for sale located at Cantonment,"Baigertek, Cantonment, Dhaka","1,390",3,3,0,se,520000,image/9723.png,0,A very reasonable 1390 SQ FT residential flat is up for sale located at Cantonment,29,2022-01-15 12:08:13.753592
9723,Residence For Sale In Uttar Khan.,"Uttar Khan, Dhaka","1,250",6,6,1,re,5200000,image/9724.png,1,Residence For Sale In Uttar Khan.,57,2021-01-5 15:08:13.753592
9724,Your Desirable Cozy Flat Of 1100 Sq Ft Is Available For Sale In Agargaon,"Agargaon, Dhaka","1,100",4,4,2,se,37000,image/9725.png,0,Your Desirable Cozy Flat Of 1100 Sq Ft Is Available For Sale In Agargaon,4,2021-21-15 15:08:13.753592
9725,"Built With Modern Amenities, Check This 2 Bedroom Medium Size Flat For Sale In The Location Of Kallyanpur .","Kallyanpur, Mirpur, Dhaka",650,3,3,2,se,370000,image/9726.png,0,"Built With Modern Amenities, Check This 2 Bedroom Medium Size Flat For Sale In The Location Of Kallyanpur .",96,2022-01-15 12:08:13.753592
9726,An Apartment Of 980 Sq. Ft Is Up For Sale In Agargaon Near By Mollapara Jame Masjid.,"Agargaon, Dhaka",980,2,3,1,se,12000,image/9727.png,1,An Apartment Of 980 Sq. Ft Is Up For Sale In Agargaon Near By Mollapara Jame Masjid.,15,2022-01-15 12:08:13.753592
9727,980 Sq. Ft And 2 Bedroom Residential Apartment For Sale In Agargaon Beside To Mollapara Jame Masjid,"Agargaon, Dhaka",980,4,3,3,sh,120000,image/9728.png,0,980 Sq. Ft And 2 Bedroom Residential Apartment For Sale In Agargaon Beside To Mollapara Jame Masjid,52,2021-21-15 15:08:13.753592
9728,1670 Square Feet Apartment For Sale In Mirpur-2,"Block C, Section 2, Mirpur, Dhaka","1,670",3,3,1,se,440000,image/9729.png,0,1670 Square Feet Apartment For Sale In Mirpur-2,35,2021-21-15 15:08:13.753592
9729,This 1480 Sq. Ft Apartment Which Is Up To Sale At 14 No. Lalkhan Bazaar Ward.,"Dampara, 14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar, Chattogram","1,480",3,3,1,re,4400000,image/9730.png,0,This 1480 Sq. Ft Apartment Which Is Up To Sale At 14 No. Lalkhan Bazaar Ward.,26,2021-21-15 15:08:13.753592
9730,Your Desirable Cozy Flat Of 1900 Sq Ft Is Available For Sale In Nobodoy Housing Society,"Block A, Nobodoy Housing Society, Mohammadpur, Dhaka","1,900",4,4,1,re,800000,image/9731.png,1,Your Desirable Cozy Flat Of 1900 Sq Ft Is Available For Sale In Nobodoy Housing Society,51,2022-01-15 12:08:13.753592
9731,Sophisticated Style! This 1239 Sq. Ft Flat For Sale In Manoharpur Is All About It .,"Manoharpur, Kandirpar, Cumilla","1,239",2,3,2,re,8000000,image/9732.png,0,Sophisticated Style! This 1239 Sq. Ft Flat For Sale In Manoharpur Is All About It .,21,2021-01-5 15:08:13.753592
9732,Available Residential Apartment In Jagannathpur Is Up For Sale .,"Jagannathpur, Badda, Dhaka",903,2,2,2,sh,800000,image/9733.png,1,Available Residential Apartment In Jagannathpur Is Up For Sale .,66,2021-01-5 15:08:13.753592
9733,1200 Square Feet Apartment For Sale In Shyamoli Housing (2nd Project).,"Shyamoli Housing (2nd Project), Adabor, Dhaka","1,200",2,2,0,re,8000000,image/9734.png,1,1200 Square Feet Apartment For Sale In Shyamoli Housing (2nd Project).,73,2021-01-5 15:08:13.753592
9734,A Reasonable 1233 Sq. Ft And 3 Bedroom Flat Is Available For Sale In Manoharpur Near To Women College .,"Manoharpur, Kandirpar, Cumilla","1,233",2,2,2,sh,820000,image/9735.png,1,A Reasonable 1233 Sq. Ft And 3 Bedroom Flat Is Available For Sale In Manoharpur Near To Women College .,47,2021-21-15 15:08:13.753592
9735,Obtain Your New Residence At This 1450 Sq Ft Flat Is Up For Sale At Bashundhara R-a,"Block F, Bashundhara R-A, Dhaka","1,450",3,3,2,sh,8200000,image/9736.png,1,Obtain Your New Residence At This 1450 Sq Ft Flat Is Up For Sale At Bashundhara R-a,64,2021-01-5 15:08:13.753592
9736,"Make this 1370 SQ FT home your next residing location, which is up to Sale in New Market","Elephant Road, New Market, Dhaka","1,370",2,2,0,sh,500000,image/9737.png,1,"Make this 1370 SQ FT home your next residing location, which is up to Sale in New Market",23,2021-01-5 15:08:13.753592
9737,"Properly Designed This 1300 Sq Ft Home Is Now Up For Sale In Uttara, Sec- 5.","Sector 5, Uttara, Dhaka","1,300",2,2,0,se,5000000,image/9738.png,1,"Properly Designed This 1300 Sq Ft Home Is Now Up For Sale In Uttara, Sec- 5.",52,2021-21-15 15:08:13.753592
9738,Available Residential Apartment Of 1620 Sq. Ft In South Agrabad Is Up For Sale .,"South Agrabad, Double Mooring, Chattogram","1,620",3,3,2,re,600000,image/9739.png,0,Available Residential Apartment Of 1620 Sq. Ft In South Agrabad Is Up For Sale .,28,2021-01-5 15:08:13.753592
9739,"When Location, And Convenience Is Your Priority This 1470 Sq. Ft Flat Is For You In Manoharpur","Kandirpar, Cumilla","1,470",2,2,2,sh,6000000,image/9740.png,1,"When Location, And Convenience Is Your Priority This 1470 Sq. Ft Flat Is For You In Manoharpur",44,2021-01-5 15:08:13.753592
9740,"Now You Can Afford To Dwell Well, Check This 3 Bedroom Apartment Which Is Vacant For Sale In Manoharpur.","Kandirpar, Cumilla","1,025",2,2,1,sh,600000,image/9741.png,1,"Now You Can Afford To Dwell Well, Check This 3 Bedroom Apartment Which Is Vacant For Sale In Manoharpur.",95,2021-01-15 15:08:13.753592
9741,This 1025 Sq. ft Flat Which Is Available In Manoharpur For Sale Will Ensure Your Higher Quality Of Living,"Kandirpar, Cumilla","1,025",2,3,1,se,6000000,image/9742.png,1,This 1025 Sq. ft Flat Which Is Available In Manoharpur For Sale Will Ensure Your Higher Quality Of Living,75,2021-01-15 15:08:13.753592
9742,Properly constructed 9000 SQ FT full building is available for sale in Double Mooring,"25 No. Rampur Ward, Double Mooring, Chattogram","9,000",3,3,1,sh,600000,image/9743.png,0,Properly constructed 9000 SQ FT full building is available for sale in Double Mooring,38,2022-01-15 12:08:13.753592
9743,Properly constructed 1554 SQ FT flat is available for sale in Mirpur,"Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,0,re,6000000,image/9744.png,0,Properly constructed 1554 SQ FT flat is available for sale in Mirpur,13,2022-01-15 12:08:13.753592
9744,"Properly constructed 820 SQ FT flat is available for sale in Mohammadpur, Road No 2","Mohammadi Housing LTD., Mohammadpur, Dhaka",820,3,3,3,re,600000,image/9745.png,0,"Properly constructed 820 SQ FT flat is available for sale in Mohammadpur, Road No 2",91,2021-01-15 15:08:13.753592
9745,Properly constructed 1450 SQ FT flat is available for sale in Pallabi,"Pallabi Extension, Pallabi, Mirpur, Dhaka","1,450",3,3,2,re,6000000,image/9746.png,0,Properly constructed 1450 SQ FT flat is available for sale in Pallabi,20,2021-01-5 15:08:13.753592
9746,"At O. R. Nizam Road, 1632 Sq. ft Ready Flat For Sale","15 No. Bagmoniram Ward, Chattogram","1,632",2,3,1,re,600000,image/9747.png,0,"At O. R. Nizam Road, 1632 Sq. ft Ready Flat For Sale",68,2021-01-15 15:08:13.753592
9747,1240 Square Feet Flat For Sale In Purbo Bashabo,"East Bashabo, Bashabo, Dhaka","1,240",3,3,3,sh,6000000,image/9748.png,1,1240 Square Feet Flat For Sale In Purbo Bashabo,77,2022-01-15 12:08:13.753592
9748,This Nice 1380 Sq/Ft Flat Is Now Available In Pallabi For Sale.,"Block D, Pallabi, Mirpur, Dhaka","1,380",3,3,3,se,600000,image/9749.png,0,This Nice 1380 Sq/Ft Flat Is Now Available In Pallabi For Sale.,88,2021-01-5 15:08:13.753592
9749,Your Desirable Cozy Flat Of 1554 Sq Ft Is Available For Sale In Pallabi,"Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,2,se,6000000,image/9750.png,0,Your Desirable Cozy Flat Of 1554 Sq Ft Is Available For Sale In Pallabi,24,2022-01-15 12:08:13.753592
9750,"Start Residing In This 1554 Sq Ft Properly Developed Flat For Sale, In Pallabi","Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,0,se,820000,image/9751.png,1,"Start Residing In This 1554 Sq Ft Properly Developed Flat For Sale, In Pallabi",44,2021-21-15 15:08:13.753592
9751,Grab This 1554 Sq Ft Beautiful Flat Is Vacant For Sale In Pallabi,"Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,1,se,8200000,image/9752.png,1,Grab This 1554 Sq Ft Beautiful Flat Is Vacant For Sale In Pallabi,71,2022-01-15 12:08:13.753592
9752,An Adequate And Cozy 1654 Sq. Ft Flat Is Ready For Sale At Rajuk Uttara Apartment Project .,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka","1,654",3,3,1,re,520000,image/9753.png,0,An Adequate And Cozy 1654 Sq. Ft Flat Is Ready For Sale At Rajuk Uttara Apartment Project .,28,2021-01-5 15:08:13.753592
9753,Ready convenient flat of 2461 SQ FT is up for sale in Uttara 5,"Sector 5, Uttara, Dhaka","2,461",3,3,0,se,5200000,image/9754.png,0,Ready convenient flat of 2461 SQ FT is up for sale in Uttara 5,23,2021-01-15 15:08:13.753592
9754,A Convenient 1554 Sq Ft Residential Flat Is Prepared To Be Sold At Pallabi,"Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,1,re,520000,image/9755.png,0,A Convenient 1554 Sq Ft Residential Flat Is Prepared To Be Sold At Pallabi,70,2021-21-15 15:08:13.753592
9755,Grab This Lovely Flat Of 1554 Sq Ft Is Up For Sale In Pallabi Before It's Sold Out,"Block D, Pallabi, Mirpur, Dhaka","1,554",3,3,0,sh,5200000,image/9756.png,0,Grab This Lovely Flat Of 1554 Sq Ft Is Up For Sale In Pallabi Before It's Sold Out,83,2021-01-5 15:08:13.753592
9756,Completely Suitable And Nice Flat Of 820 Sq Ft Is Up For Sale In Pallabi,"Pallabi, Mirpur, Dhaka",820,3,3,2,re,520000,image/9757.png,1,Completely Suitable And Nice Flat Of 820 Sq Ft Is Up For Sale In Pallabi,55,2021-21-15 15:08:13.753592
9757,"Beside To Bonmala Government Primary School, This 1200 Square Feet Residential Apartment For Sale","Bonomala, Tongi, Gazipur Sadar Upazila, Gazipur","1,200",3,3,0,se,5200000,image/9758.png,1,"Beside To Bonmala Government Primary School, This 1200 Square Feet Residential Apartment For Sale",98,2021-01-15 15:08:13.753592
9758,Everything You Need In A Home Is All Right Here In This Pallabi Flat which Is Up For Sale .,"Pallabi, Mirpur, Dhaka",750,3,3,3,re,520000,image/9759.png,1,Everything You Need In A Home Is All Right Here In This Pallabi Flat which Is Up For Sale .,67,2022-01-15 12:08:13.753592
9759,Sophisticated Style! This 1350 Sq. Ft Flat For Sale In Mirpur-10 Is All About It,"Block A, Section 10, Mirpur, Dhaka","1,350",3,3,3,re,5200000,image/9760.png,0,Sophisticated Style! This 1350 Sq. Ft Flat For Sale In Mirpur-10 Is All About It,70,2021-01-15 15:08:13.753592
9760,Apartment Of 1742 Sq. ft For Sale In Lake Valley R/A .,"Lake Valley R/A, 9 No. North Pahartali Ward, Chattogram","1,742",3,3,0,re,450000,image/9761.png,0,Apartment Of 1742 Sq. ft For Sale In Lake Valley R/A .,61,2021-01-5 15:08:13.753592
9761,Grab This Lovely Apartment Of 1245 Sq Ft Is Up For Sale In Darussalam Before It's Sold Out,"Mirpur, Dhaka","1,245",3,3,0,se,4500000,image/9762.png,0,Grab This Lovely Apartment Of 1245 Sq Ft Is Up For Sale In Darussalam Before It's Sold Out,20,2022-01-15 12:08:13.753592
9762,"A Finely Built 1245 Sq Ft Flat Is Up For Sale In Darussalam, Mirpur","Mirpur, Dhaka","1,245",3,3,2,re,450000,image/9763.png,1,"A Finely Built 1245 Sq Ft Flat Is Up For Sale In Darussalam, Mirpur",60,2021-21-15 15:08:13.753592
9763,"A Nicely Planned 1245 Sq Ft Flat Is Up For Sale In Darussalam, Mirpur","Mirpur, Dhaka","1,245",2,2,2,re,4500000,image/9764.png,0,"A Nicely Planned 1245 Sq Ft Flat Is Up For Sale In Darussalam, Mirpur",22,2021-21-15 15:08:13.753592
9764,"Remarkable Flat Of 1245 Sq Ft Is Up For Sale In Darussalam, Mirpur","Mirpur, Dhaka","1,245",2,2,3,se,600000,image/9765.png,1,"Remarkable Flat Of 1245 Sq Ft Is Up For Sale In Darussalam, Mirpur",59,2021-01-5 15:08:13.753592
9765,A very beautiful 1050 SQ FT home is now available for sale in West Shewrapara,"West Shewrapara, Mirpur, Dhaka","1,050",3,3,2,re,6000000,image/9766.png,0,A very beautiful 1050 SQ FT home is now available for sale in West Shewrapara,63,2021-01-5 15:08:13.753592
9766,At Chawk Bazar 1503 Sq. ft Ready Flat For Sale Beside To Chandanpura Masjid,"16 No. Chawk Bazaar Ward, Chattogram","1,503",2,2,2,sh,600000,image/9767.png,1,At Chawk Bazar 1503 Sq. ft Ready Flat For Sale Beside To Chandanpura Masjid,77,2021-01-5 15:08:13.753592
9767,"Make This 1365 Sq Ft Flat Your Next Residing Location, Which Is Up For Sale In The Location Of Darussalam.","Mirpur, Dhaka","1,365",4,4,0,se,6000000,image/9768.png,1,"Make This 1365 Sq Ft Flat Your Next Residing Location, Which Is Up For Sale In The Location Of Darussalam.",19,2021-01-5 15:08:13.753592
9768,Properly Designed This 2500 Square Feet Apartment Is Now Up For Sale Close To Agrani Bank Limited In Mohammadpur .,"Mohammadpur, Dhaka","2,500",10,32,2,sh,600000,image/9769.png,0,Properly Designed This 2500 Square Feet Apartment Is Now Up For Sale Close To Agrani Bank Limited In Mohammadpur .,53,2022-01-15 12:08:13.753592
9769,1200 square feet ready appartment for sale,"Kallyanpur, Mirpur, Dhaka","1,200",2,3,0,re,6000000,image/9770.png,0,1200 square feet ready appartment for sale,56,2021-01-5 15:08:13.753592
9770,Properly Designed This 1365 Square Feet Apartment Is Now Up For Sale In Darussalam.,"Mirpur, Dhaka","1,365",2,3,0,re,600000,image/9771.png,0,Properly Designed This 1365 Square Feet Apartment Is Now Up For Sale In Darussalam.,82,2021-01-15 15:08:13.753592
9771,Attention ! A 1226 Sq. ft Kadamtali Apartment Is Up For Sale Close To Baitul Jannat Jame Masjid,"Kadamtali, 23 No. North Pathantooly Ward, Double Mooring, Chattogram","1,226",3,3,3,se,6000000,image/9772.png,1,Attention ! A 1226 Sq. ft Kadamtali Apartment Is Up For Sale Close To Baitul Jannat Jame Masjid,21,2021-01-15 15:08:13.753592
9772,Tastefully Designed This 1407 Sq. Ft Apartment Is Now Vacant For Sale In Patharghata .,"Patharghata, Kotwali, Chattogram","1,407",3,3,2,sh,550000,image/9773.png,0,Tastefully Designed This 1407 Sq. Ft Apartment Is Now Vacant For Sale In Patharghata .,79,2021-01-15 15:08:13.753592
9773,In This Serene Neighborhood Of West Manikdi A 3 Bedroom Large Flat Is Up For Sale .,"Manikdi, Cantonment, Dhaka","1,250",3,3,2,se,5500000,image/9774.png,1,In This Serene Neighborhood Of West Manikdi A 3 Bedroom Large Flat Is Up For Sale .,65,2021-01-15 15:08:13.753592
9774,"Built With Modern Amenities, Check This 1300 Sq. Ft Flat For Sale In The Location Of West Manikdi","Manikdi, Cantonment, Dhaka","1,300",4,3,0,re,520000,image/9775.png,0,"Built With Modern Amenities, Check This 1300 Sq. Ft Flat For Sale In The Location Of West Manikdi",32,2022-01-15 12:08:13.753592
9775,"1265 SQ FT road sided apartment for sale in East Monipur, Mirpur","East Monipur, Mirpur, Dhaka","1,265",2,2,0,se,5200000,image/9776.png,0,"1265 SQ FT road sided apartment for sale in East Monipur, Mirpur",6,2021-21-15 15:08:13.753592
9776,Affordable And Cozy 3 Bedroom Flat Is Up For Sale Close To Ibrahimpur Salahuddin Shikhyalaya,"Ibrahimpur, Dhaka","1,050",2,2,3,se,450000,image/9777.png,1,Affordable And Cozy 3 Bedroom Flat Is Up For Sale Close To Ibrahimpur Salahuddin Shikhyalaya,89,2021-01-5 15:08:13.753592
9777,Properly Designed This 950 Square Feet Apartment Is Now Up For Sale In Rupnagar R/A .,"Rupnagar R/A, Mirpur, Dhaka",950,3,3,1,re,4500000,image/9778.png,0,Properly Designed This 950 Square Feet Apartment Is Now Up For Sale In Rupnagar R/A .,49,2021-01-5 15:08:13.753592
9778,We Bring You A Nice Residence Of 1400 Sq Ft For Sale In Mohakhali,"Mohakhali, Dhaka","1,400",3,3,0,se,825000,image/9779.png,1,We Bring You A Nice Residence Of 1400 Sq Ft For Sale In Mohakhali,90,2022-01-15 12:08:13.753592
9779,Reside Conveniently In This Well Constructed 850 Sq. Ft Flat For Sale In The Location Of Shah Ali Bag.,"Shah Ali Bag, Section 1, Mirpur, Dhaka",850,2,2,0,sh,8250000,image/9780.png,0,Reside Conveniently In This Well Constructed 850 Sq. Ft Flat For Sale In The Location Of Shah Ali Bag.,77,2021-01-5 15:08:13.753592
9780,Remarkable Flat Of 850 Sq Ft Is Up For Sale In Shah Ali Bag,"Shah Ali Bag, Section 1, Mirpur, Dhaka",850,2,2,3,se,12000,image/9781.png,0,Remarkable Flat Of 850 Sq Ft Is Up For Sale In Shah Ali Bag,63,2021-21-15 15:08:13.753592
9781,In The Location Of Rupnagar R/A An Adequate House Is For Sale .,"Rupnagar R/A, Mirpur, Dhaka","1,600",3,3,1,sh,120000,image/9782.png,0,In The Location Of Rupnagar R/A An Adequate House Is For Sale .,76,2022-01-15 12:08:13.753592
9782,A Well-maintained Residence Of 1400 Sq Ft Is Prepared For Sale In Mohakhali,"Mohakhali, Dhaka","1,400",3,3,0,sh,16000,image/9783.png,1,A Well-maintained Residence Of 1400 Sq Ft Is Prepared For Sale In Mohakhali,56,2021-01-5 15:08:13.753592
9783,"1450 SQ FT an amazing flat is now for sale in Bashundhara R-A, Road No 16/A","Block F, Bashundhara R-A, Dhaka","1,450",3,3,2,re,160000,image/9784.png,0,"1450 SQ FT an amazing flat is now for sale in Bashundhara R-A, Road No 16/A",15,2021-21-15 15:08:13.753592
